index,count,geometry
0,68,"LINESTRING (127.1565665 37.5857703, 127.1565548 37.5858613)"
1,68,"LINESTRING (127.1387948 37.6276019, 127.1387868 37.6276244)"
2,68,"LINESTRING (127.1264107 37.641124, 127.1263449 37.6411355)"
3,68,"LINESTRING (127.1473155 37.5088114, 127.1475413 37.5091501)"
4,68,"LINESTRING (127.135386 37.6424293, 127.1354384 37.6423762)"
5,68,"LINESTRING (127.1073898 37.6441304, 127.1072998 37.6442247)"
6,68,"LINESTRING (127.1054101 37.6436001, 127.1053918 37.643628)"
7,68,"LINESTRING (127.1333447 37.4778819, 127.1338748 37.4784298)"
8,68,"LINESTRING (127.1054521 37.6435876, 127.1054146 37.6435983)"
9,68,"LINESTRING (127.1395629 37.4948539, 127.1404603 37.4966891)"
10,68,"LINESTRING (127.1514014 37.6035595, 127.1470907 37.607152)"
11,68,"LINESTRING (127.1260254 37.4489377, 127.1260663 37.4493597)"
12,68,"LINESTRING (127.1065134 37.6441662, 127.1064275 37.6441209)"
13,68,"LINESTRING (127.1504123 37.511723, 127.1509 37.5119741)"
14,68,"LINESTRING (127.1418224 37.6151798, 127.1416839 37.6157237)"
15,68,"LINESTRING (127.1089179 37.643674, 127.1086475 37.6435838)"
16,68,"LINESTRING (127.1566247 37.5962748, 127.1565363 37.5965404)"
17,68,"LINESTRING (127.1567992 37.5955326, 127.1566247 37.5962748)"
18,68,"LINESTRING (127.1077746 37.6431744, 127.1077382 37.6431986)"
19,68,"LINESTRING (127.129977 37.475499, 127.1311067 37.4762353)"
20,68,"LINESTRING (127.1337572 37.6415012, 127.1335614 37.6414357)"
21,68,"LINESTRING (127.1343619 37.6392993, 127.1344247 37.639441)"
22,68,"LINESTRING (127.1341636 37.4788011, 127.1342255 37.4788806)"
23,68,"LINESTRING (127.1253795 37.641301, 127.1253409 37.6413081)"
24,68,"LINESTRING (127.111262 37.6447741, 127.1110257 37.6446472)"
25,68,"LINESTRING (127.1550115 37.5997492, 127.1546041 37.600379)"
26,68,"LINESTRING (127.1076826 37.6432084, 127.1076327 37.6432073)"
27,68,"LINESTRING (127.1570433 37.5897412, 127.1570486 37.5898259)"
28,68,"LINESTRING (127.111453 37.6448766, 127.1114248 37.6448612)"
29,68,"LINESTRING (127.1311067 37.4762353, 127.1316715 37.476604)"
30,68,"LINESTRING (127.1084745 37.6435075, 127.1082292 37.6433751)"
31,68,"LINESTRING (127.1168559 37.6423624, 127.1167222 37.642353)"
32,68,"LINESTRING (127.1235456 37.4334614, 127.1234353 37.4340334)"
33,68,"LINESTRING (127.1492458 37.5109696, 127.1498911 37.5113862)"
34,68,"LINESTRING (127.1441011 37.5040039, 127.1445605 37.5047209)"
35,68,"LINESTRING (127.1120187 37.6442223, 127.111944 37.6444068)"
36,68,"LINESTRING (127.1408621 37.6190833, 127.1408459 37.6191454)"
37,68,"LINESTRING (127.1038312 37.6446431, 127.1037531 37.6446302)"
38,68,"LINESTRING (127.1347615 37.6424075, 127.1348994 37.6424908)"
39,68,"LINESTRING (127.1253409 37.6413081, 127.1251094 37.6413497)"
40,68,"LINESTRING (127.1350239 37.6425246, 127.1350931 37.6425221)"
41,68,"LINESTRING (127.1226962 37.4396331, 127.1227069 37.4397719)"
42,68,"LINESTRING (127.1251094 37.6413497, 127.1249994 37.6413701)"
43,68,"LINESTRING (127.1042232 37.6446948, 127.1040249 37.6446743)"
44,68,"LINESTRING (127.1123391 37.6420998, 127.1123606 37.6423243)"
45,68,"LINESTRING (127.1258236 37.4549456, 127.1255965 37.4565006)"
46,68,"LINESTRING (127.1345992 37.6336658, 127.1343822 37.6342276)"
47,68,"LINESTRING (127.1229992 37.4409825, 127.1249997 37.4458148)"
48,68,"LINESTRING (127.1368283 37.4888523, 127.1368551 37.4889272)"
49,68,"LINESTRING (127.1342255 37.4788806, 127.1347643 37.4797025)"
50,68,"LINESTRING (127.126304 37.6411417, 127.1262836 37.6411452)"
51,68,"LINESTRING (127.1413934 37.6169784, 127.1408621 37.6190833)"
52,68,"LINESTRING (127.125341 37.4705584, 127.1255567 37.4712901)"
53,68,"LINESTRING (127.1073496 37.6437994, 127.1073994 37.6438158)"
54,68,"LINESTRING (127.1274442 37.4738037, 127.1281485 37.4743143)"
55,68,"LINESTRING (127.1354582 37.6420374, 127.1353883 37.6419669)"
56,68,"LINESTRING (127.1295222 37.6406534, 127.129453 37.6406595)"
57,68,"LINESTRING (127.1073493 37.6436408, 127.1073365 37.6437165)"
58,68,"LINESTRING (127.1339473 37.6415568, 127.1338251 37.6415231)"
59,68,"LINESTRING (127.1055111 37.6435833, 127.1054521 37.6435876)"
60,68,"LINESTRING (127.1362618 37.6313581, 127.1360497 37.6316161)"
61,68,"LINESTRING (127.1077951 37.6431448, 127.1077746 37.6431744)"
62,68,"LINESTRING (127.1360497 37.6316161, 127.1352743 37.6325745)"
63,68,"LINESTRING (127.1338985 37.6374168, 127.1338515 37.63798)"
64,68,"LINESTRING (127.1077382 37.6431986, 127.1076826 37.6432084)"
65,68,"LINESTRING (127.1057229 37.6436074, 127.1056517 37.6435639)"
66,68,"LINESTRING (127.105133 37.6443419, 127.1050311 37.6445272)"
67,68,"LINESTRING (127.1470907 37.607152, 127.1458498 37.6081659)"
68,68,"LINESTRING (127.141537 37.6163416, 127.1414489 37.6167578)"
69,68,"LINESTRING (127.1458498 37.6081659, 127.145249 37.6087166)"
70,68,"LINESTRING (127.1074895 37.6439333, 127.107456 37.6440495)"
71,68,"LINESTRING (127.1208153 37.6421183, 127.1193348 37.6423777)"
72,68,"LINESTRING (127.1391243 37.6267159, 127.1387948 37.6276019)"
73,68,"LINESTRING (127.1347643 37.4797025, 127.1349928 37.480172)"
74,68,"LINESTRING (127.1307126 37.6406021, 127.1305063 37.6405934)"
75,68,"LINESTRING (127.1365661 37.4878673, 127.1368272 37.4888478)"
76,68,"LINESTRING (127.1227132 37.4398504, 127.1228203 37.4403663)"
77,68,"LINESTRING (127.1059305 37.6437821, 127.105919 37.6436063)"
78,68,"LINESTRING (127.1338251 37.6415231, 127.1337572 37.6415012)"
79,68,"LINESTRING (127.1259623 37.4484354, 127.1259767 37.4484923)"
80,68,"LINESTRING (127.1524747 37.5125412, 127.1534241 37.5127667)"
81,68,"LINESTRING (127.128912 37.6407308, 127.1283142 37.6408217)"
82,68,"LINESTRING (127.1160334 37.6422885, 127.1156346 37.6422449)"
83,68,"LINESTRING (127.1450659 37.5055075, 127.1451995 37.5057161)"
84,68,"LINESTRING (127.1249994 37.6413701, 127.1233918 37.6416552)"
85,68,"LINESTRING (127.126211 37.6411576, 127.1255474 37.6412718)"
86,68,"LINESTRING (127.1131973 37.6418556, 127.112928 37.6417619)"
87,68,"LINESTRING (127.1081806 37.643347, 127.1081026 37.6433026)"
88,68,"LINESTRING (127.1260828 37.4501187, 127.1260477 37.4519483)"
89,68,"LINESTRING (127.1253114 37.4703609, 127.1253224 37.4704349)"
90,68,"LINESTRING (127.1231082 37.4357008, 127.1228217 37.4378407)"
91,68,"LINESTRING (127.148724 37.51053, 127.1492458 37.5109696)"
92,68,"LINESTRING (127.1082292 37.6433751, 127.1081806 37.643347)"
93,68,"LINESTRING (127.1447893 37.6091308, 127.1445707 37.6093591)"
94,68,"LINESTRING (127.1121588 37.6436477, 127.1121495 37.6436981)"
