index,count,geometry
0,13,"LINESTRING (127.136676 37.4343254, 127.1365224 37.4342961)"
1,13,"LINESTRING (127.1382991 37.4338662, 127.1382493 37.4341076)"
2,13,"LINESTRING (127.1264107 37.641124, 127.1263449 37.6411355)"
3,13,"LINESTRING (127.1347285 37.6417386, 127.1344239 37.6416908)"
4,13,"LINESTRING (127.1093388 37.6438277, 127.1092472 37.6437859)"
5,13,"LINESTRING (127.158193 37.5818154, 127.157907 37.5821796)"
6,13,"LINESTRING (127.1256279 37.4629139, 127.1257437 37.4644124)"
7,13,"LINESTRING (127.1845553 37.5180683, 127.1845858 37.5180783)"
8,13,"LINESTRING (127.1569936 37.5931599, 127.1569695 37.594218)"
9,13,"LINESTRING (127.1335614 37.6414357, 127.1334992 37.6414139)"
10,13,"LINESTRING (127.1473155 37.5088114, 127.1475413 37.5091501)"
11,13,"LINESTRING (127.1226868 37.4394879, 127.1226962 37.4396331)"
12,13,"LINESTRING (127.1387948 37.6276019, 127.1387868 37.6276244)"
13,13,"LINESTRING (127.1349122 37.4339495, 127.134876 37.4339449)"
14,13,"LINESTRING (127.1123794 37.6417691, 127.1123521 37.6417925)"
15,13,"LINESTRING (127.1253224 37.4704349, 127.125341 37.4705584)"
16,13,"LINESTRING (127.1300087 37.6405918, 127.1297048 37.6406278)"
17,13,"LINESTRING (127.1750866 37.5596339, 127.175074 37.5596744)"
18,13,"LINESTRING (127.1570153 37.5133252, 127.1610372 37.5139993)"
19,13,"LINESTRING (127.1367121 37.4343328, 127.136676 37.4343254)"
20,13,"LINESTRING (127.131648 37.6407745, 127.1315087 37.6407398)"
21,13,"LINESTRING (127.1365224 37.4342961, 127.1363869 37.434266)"
22,13,"LINESTRING (127.1612373 37.5140332, 127.1634287 37.5143901)"
23,13,"LINESTRING (127.1328587 37.6411911, 127.1327139 37.6411411)"
24,13,"LINESTRING (127.1565665 37.5857703, 127.1565548 37.5858613)"
25,13,"LINESTRING (127.1514014 37.6035595, 127.1470907 37.607152)"
26,13,"LINESTRING (127.1290581 37.4328109, 127.1290129 37.4328009)"
27,13,"LINESTRING (127.1584504 37.5815051, 127.158193 37.5818154)"
28,13,"LINESTRING (127.1316715 37.476604, 127.1318597 37.4767262)"
29,13,"LINESTRING (127.1348994 37.6424908, 127.1350239 37.6425246)"
30,13,"LINESTRING (127.1381494 37.4344408, 127.1381093 37.4345435)"
31,13,"LINESTRING (127.1368551 37.4889272, 127.1369142 37.4890942)"
32,13,"LINESTRING (127.1559124 37.5982079, 127.1554499 37.5990159)"
33,13,"LINESTRING (127.1820065 37.5437502, 127.1818192 37.5441381)"
34,13,"LINESTRING (127.135386 37.6424293, 127.1354384 37.6423762)"
35,13,"LINESTRING (127.1253502 37.4687071, 127.1252476 37.469317)"
36,13,"LINESTRING (127.1073898 37.6441304, 127.1072998 37.6442247)"
37,13,"LINESTRING (127.1288518 37.4285792, 127.1286974 37.4284742)"
38,13,"LINESTRING (127.1735683 37.5632793, 127.1731111 37.5639919)"
39,13,"LINESTRING (127.1271244 37.6409739, 127.1268781 37.6410362)"
40,13,"LINESTRING (127.1281485 37.4743143, 127.1281507 37.4743152)"
41,13,"LINESTRING (127.1054101 37.6436001, 127.1053918 37.643628)"
42,13,"LINESTRING (127.1333447 37.4778819, 127.1338748 37.4784298)"
43,13,"LINESTRING (127.1054521 37.6435876, 127.1054146 37.6435983)"
44,13,"LINESTRING (127.1395629 37.4948539, 127.1404603 37.4966891)"
45,13,"LINESTRING (127.1566334 37.5852648, 127.1565665 37.5857703)"
46,13,"LINESTRING (127.1844617 37.538683, 127.1833165 37.5410145)"
47,13,"LINESTRING (127.1260254 37.4489377, 127.1260663 37.4493597)"
48,13,"LINESTRING (127.1251094 37.6413497, 127.1249994 37.6413701)"
49,13,"LINESTRING (127.1661379 37.5148295, 127.1688433 37.5151319)"
50,13,"LINESTRING (127.1337489 37.4337494, 127.1336416 37.4337284)"
51,13,"LINESTRING (127.1292242 37.4312079, 127.1292871 37.4306078)"
52,13,"LINESTRING (127.157907 37.5821796, 127.157673 37.5825791)"
53,13,"LINESTRING (127.111453 37.6448766, 127.1114248 37.6448612)"
54,13,"LINESTRING (127.1311067 37.4762353, 127.1316715 37.476604)"
