dataset,epochs,num-folds,SEED,criterion,test_losses
freesolv,300,5,300,L1Loss(),"[2.0973915340393545, 2.326257150004229, 1.7002760819562777, 1.869373051200326, 1.7167405590756248]"
freesolv,300,5,300,L1Loss(),"[1.743648919533557, 1.8301990238700325, 1.3674487316702295, 1.585085621030312, 1.5900240444955025]"
freesolv,300,5,300,L1Loss(),"[1.8225318127729762, 1.9862762511245848, 1.4726327911136656, 1.6223896357018177, 1.7393436886882054]"
freesolv,300,5,300,L1Loss(),"[1.7192239536075142, 1.7573025020088737, 1.3441850857471858, 1.588285070704663, 1.5530266252182823]"
