dataset,epochs,num-folds,SEED,criterion,test_losses
esol,300,5,300,MSELoss(),"[8.398128156978371, 3.649879713703815, 3.4909610315837267, 3.0375634652596935, 2.6606805589463978]"
esol,300,5,300,MSELoss(),"[2.069471651369387, 4.083905339241028, 1.266540860666812, 1.8953939499307413, 5.455520527385105]"
esol,300,5,300,MSELoss(),"[1.1723511498253625, 1.5587215423583984, 0.7637988710866391, 0.7626697823447006, 0.9503622612106466]"
esol,300,5,300,MSELoss(),"[1.5277324539047104, 1.0548484325408936, 1.0490686361072132, 0.7312023980276925, 1.3994597408259026]"
esol,300,5,300,MSELoss(),"[1.0348382726445928, 1.4759186506271362, 0.444297244247881, 0.7886192037277863, 1.8745472007822768]"
esol,300,5,300,MSELoss(),"[0.9826921901187381, 1.2417118400335312, 0.4890599158203718, 0.6025926712848225, 1.524263129056057]"
esol,300,5,300,MSELoss(),"[0.928099503388276, 1.138847455382347, 0.5783803162065525, 0.5766440800258091, 1.2096777162819266]"
esol,300,5,300,MSELoss(),"[0.9546032209654112, 0.9524124562740326, 0.6447172905634908, 0.5370397621176156, 1.5103051484188186]"
esol,300,5,300,MSELoss(),"[0.9316370250942471, 0.8086688816547394, 0.43928021944842294, 0.5085222741135028, 1.3266631777041427]"
esol,300,5,300,MSELoss(),"[0.9519034205256282, 0.8201233297586441, 0.5066683084062003, 0.5213614051081553, 0.682467431665581]"
esol,300,5,300,MSELoss(),"[1.1616850586624834, 1.4015633910894394, 0.6069612780820977, 0.6416849569112313, 1.255281611580715]"
esol,300,5,300,MSELoss(),"[1.1318446838103973, 1.4240474104881287, 0.65907636660974, 0.7522181168991644, 0.868848468098685]"
esol,300,5,300,MSELoss(),"[1.0359222910425685, 1.2602067738771439, 0.6821782936170263, 0.622746705341072, 1.622623406280981]"
esol,300,5,300,MSELoss(),"[0.9926590361036696, 1.2249255627393723, 0.6229920340973196, 0.7076886080894149, 1.1646178971941226]"
esol,300,5,300,MSELoss(),"[1.2010891373093064, 1.1126237362623215, 0.6626001561729653, 0.7419345519121956, 0.9459162560578819]"
esol,300,5,300,MSELoss(),"[0.894914283408775, 0.707902230322361, 0.4973249643751719, 0.4909266356994458, 0.7503677049529887]"
