dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,300,5,100,MSELoss(),"[3.020313362397498, 2.497898751311451, 3.179689895916951, 2.7675346753275987, 3.9424304363438902]"
solubility_only3,300,5,100,MSELoss(),"[1.8185181578066503, 2.764035081935615, 2.3020342563061003, 2.582599837132151, 2.2094069221951314]"
solubility_only3,300,5,100,MSELoss(),"[1.3229275670107112, 1.6443094121633546, 1.250403383944897, 1.5500776670684646, 1.353833230125983]"
solubility_only3,300,5,100,MSELoss(),"[1.4416058329298176, 1.67264507203196, 1.2566925211155668, 1.457318900835396, 1.412784652204703]"
solubility_only3,300,5,100,MSELoss(),"[1.1385330733364314, 2.4069736871618264, 1.1776760994119848, 1.2981215540987692, 1.2220190566107136]"
solubility_only3,300,5,100,MSELoss(),"[1.0698047199979202, 1.4365747597168215, 1.1929064405725358, 1.2614670555190284, 1.1435276309385995]"
solubility_only3,300,5,100,MSELoss(),"[1.1205030241345804, 1.8526136041108796, 1.2429475987211187, 1.29686788258904, 1.1423036689000414]"
solubility_only3,300,5,100,MSELoss(),"[1.0626975771988092, 1.3856230826765403, 0.9591857423173621, 1.174208436468647, 1.0782494071303614]"
solubility_only3,300,5,100,MSELoss(),"[0.7795317740289621, 1.3539736659643566, 0.6994951329332717, 0.8353137193602173, 0.8032975733674914]"
solubility_only3,300,5,100,MSELoss(),"[0.8704999520655679, 1.0188434375529938, 0.7182616578771713, 0.8647617721977275, 0.8783324033219293]"
solubility_only3,300,5,100,MSELoss(),"[1.171202623110246, 1.6025444697033933, 1.0785608088716547, 1.2812822297854785, 1.361192488512456]"
solubility_only3,300,5,100,MSELoss(),"[1.0748391429120412, 2.602101903200029, 0.9217281747371593, 1.0668761334141226, 1.3480089705511433]"
solubility_only3,300,5,100,MSELoss(),"[0.952406237407056, 1.4913102390187247, 0.9843476275180248, 0.9621050911243468, 0.9872661868468026]"
solubility_only3,300,5,100,MSELoss(),"[1.0000201461715825, 1.437726598024248, 0.8704577912675574, 0.9220462878807412, 0.8370786502661295]"
solubility_only3,300,5,100,MSELoss(),"[0.6663347774258073, 0.8628460587063924, 0.5950486406366876, 0.5623008635702438, 0.5969358532634003]"
solubility_only3,300,5,100,MSELoss(),"[0.7238194216507644, 0.7821823304978842, 0.562687062202616, 0.5770751818834228, 0.6392410985681395]"
