dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,1,2,300,MSELoss(),"[10.774441158824972, 11.134261390935299]"
scgas,1,2,300,MSELoss(),"[11.952863733559218, 12.468138436336384]"
scgas,1,2,300,MSELoss(),"[11.24145675942655, 11.709132837836824]"
scgas,1,2,300,MSELoss(),"[11.506590819374098, 12.011093129873428]"
scgas,1,2,300,MSELoss(),"[12.349505916304652, 11.954411821285934]"
scgas,1,2,300,MSELoss(),"[11.088770884111247, 10.785468893888133]"
scgas,1,2,300,MSELoss(),"[13.26625873338405, 12.78561504982283]"
scgas,1,2,300,MSELoss(),"[12.356647459686299, 12.061903372550148]"
scgas,1,2,300,MSELoss(),"[10.538063767779569, 10.12002854771831]"
scgas,1,2,300,MSELoss(),"[11.988611410704276, 11.658404920285975]"
scgas,1,2,300,MSELoss(),"[11.340897652371277, 10.990272380235025]"
scgas,1,2,300,MSELoss(),"[11.337057031781761, 10.985521725856822]"
scgas,1,2,300,MSELoss(),"[11.411651630878143, 11.08015671607243]"
scgas,1,2,300,MSELoss(),"[11.042853131193446, 10.703634004269098]"
scgas,1,2,300,MSELoss(),"[10.279549617632927, 9.825753543714466]"
scgas,1,2,300,MSELoss(),"[9.828995679602418, 9.526119782021992]"
