dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,1,5,200,L1Loss(),"[3.2099397620376275, 2.3345213717380333, 2.0912438919716094, 4.103391195598402, 3.504025545987216]"
scgas,1,5,200,L1Loss(),"[2.7809711145746316, 4.62458305854302, 3.9456134175145348, 1.9323083067653644, 4.350693463264627]"
scgas,1,5,200,L1Loss(),"[2.569335752095516, 4.389891785460633, 3.7501021984011627, 1.9563202150123167, 4.118941156914894]"
scgas,1,5,200,L1Loss(),"[2.7509291545733503, 4.528523630910105, 3.866204550099927, 1.9536846411104718, 4.265230738863032]"
scgas,1,5,200,L1Loss(),"[2.440121100276238, 4.256089247666396, 3.673541401707849, 2.0387310208056135, 3.996906686336436]"
scgas,1,5,200,L1Loss(),"[2.7233060370963225, 4.531804072392451, 3.8740411802779797, 1.944774719870406, 4.2519448138297875]"
scgas,1,5,200,L1Loss(),"[2.697070987372323, 4.553890079646916, 3.9053341178006904, 2.0534469551815127, 4.276152135970745]"
scgas,1,5,200,L1Loss(),"[2.6916632576962143, 4.522140304763596, 3.8688602891079213, 1.9753815856160997, 4.249380298371011]"
scgas,1,5,200,L1Loss(),"[2.5157087472055837, 4.292700036779626, 3.696755342705305, 2.0409697608377084, 4.07238457862367]"
scgas,1,5,200,L1Loss(),"[2.726741804676821, 4.5568316571124186, 3.897667463435683, 2.000303946649795, 4.276279920212766]"
scgas,1,5,200,L1Loss(),"[2.683329734014277, 4.544791085379464, 3.867340797601744, 1.9416942706179428, 4.258739714926862]"
scgas,1,5,200,L1Loss(),"[2.781181696987963, 4.616074599228896, 3.9226883289425873, 1.9348318014375359, 4.353206553357713]"
scgas,1,5,200,L1Loss(),"[2.6889561297392355, 4.411151440112622, 3.74463742278343, 1.9187312153595637, 4.154768533909574]"
scgas,1,5,200,L1Loss(),"[2.5225108854680856, 4.19566602830763, 3.594214860783067, 1.9193032882567516, 3.9941730905086437]"
scgas,1,5,200,L1Loss(),"[2.336248645805646, 3.782450093851461, 3.2202971702398258, 1.8426520871073522, 3.5958064951795214]"
scgas,1,5,200,L1Loss(),"[2.5713882538991304, 4.063398881392046, 3.4558850665425145, 1.8592268545416337, 3.8298713846409576]"
