dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,300,5,300,L1Loss(),"[0.8904803063832838, 0.8232629175680092, 0.8613581388730791, 0.8873211117583238, 0.8882071289340406]"
solubility_only3,300,5,300,L1Loss(),"[0.831408479502748, 0.7452376685362345, 0.7935153220822069, 0.8083050749012877, 0.8263006324312127]"
solubility_only3,300,5,300,L1Loss(),"[0.5482542616573327, 0.5848727717478301, 0.6610549379629918, 0.5864933037798582, 0.6169625088513135]"
solubility_only3,300,5,300,L1Loss(),"[0.5641516662146059, 0.5462370401902434, 0.6558506140060295, 0.5906374415146334, 0.5895825355108584]"
solubility_only3,300,5,300,L1Loss(),"[1.038615835208274, 0.5928529534206922, 0.6280497516768863, 0.6234415279034532, 0.6292414657080384]"
solubility_only3,300,5,300,L1Loss(),"[0.5935894309897686, 0.905915843809472, 0.6598114378423805, 0.736524509175908, 0.7321500219129065]"
solubility_only3,300,5,300,L1Loss(),"[0.605219112042344, 0.5976086151348846, 0.5958312831958994, 0.7726960635415926, 0.7607024816470724]"
solubility_only3,300,5,300,L1Loss(),"[0.5905575868957207, 0.7020544791398023, 0.5621186475151292, 0.5780944129453169, 0.5716406138837508]"
solubility_only3,300,5,300,L1Loss(),"[0.51155777281499, 0.5534318805622932, 0.564232754042424, 0.5399250123876703, 0.5920676338313042]"
solubility_only3,300,5,300,L1Loss(),"[0.5166523107833733, 0.6240783413500017, 0.5687519783449906, 0.5472301728493393, 0.5992090293610713]"
solubility_only3,300,5,300,L1Loss(),"[0.6294306764293274, 0.6175803899357926, 0.6558154241293753, 0.684585588658202, 0.6912643441301757]"
solubility_only3,300,5,300,L1Loss(),"[0.5583913604441053, 0.5800927063926214, 0.6171535607013908, 0.6055469284969497, 0.601744389628984]"
solubility_only3,300,5,300,L1Loss(),"[0.532467025209708, 0.5380863109364995, 0.5477001600531468, 0.5696885266898366, 0.5538592525823047]"
solubility_only3,300,5,300,L1Loss(),"[0.49601237558137984, 0.49732577346167783, 0.5310302543314466, 0.5466506645363302, 0.5257773575758351]"
solubility_only3,300,5,300,L1Loss(),"[0.40543206550889077, 0.4224888427595422, 0.4212461980690519, 0.42460585427542064, 0.43765414242861145]"
solubility_only3,300,5,300,L1Loss(),"[0.4079720372833443, 0.4385246837010218, 0.416508795662773, 0.41879855629796664, 0.42718207978632344]"
