dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,1,5,300,MSELoss(),"[12.090121400122548, 7.512321394540422, 12.181341963644295, 12.385096694483902, 14.992473618610992]"
solubility_only3,1,5,300,MSELoss(),"[16.29341079004553, 15.668434434002139, 15.16290130324036, 8.9131966958436, 18.50242714670907]"
solubility_only3,1,5,300,MSELoss(),"[15.126305748137417, 14.509427466587713, 14.012394752211243, 7.886063810239345, 17.179573963806693]"
solubility_only3,1,5,300,MSELoss(),"[13.468132049358443, 12.617089454193561, 12.201921674131437, 7.140968287146317, 15.36558632639657]"
solubility_only3,1,5,300,MSELoss(),"[13.131733430774007, 12.200014981610035, 11.763898609248736, 7.4403011028727395, 14.786885651444967]"
solubility_only3,1,5,300,MSELoss(),"[15.517825499275663, 14.638316347817463, 14.179524545451157, 8.544023904071866, 17.447047410813052]"
solubility_only3,1,5,300,MSELoss(),"[15.860197640728478, 15.356228248417725, 14.89330598962216, 8.327569768985757, 18.256535406872235]"
solubility_only3,1,5,300,MSELoss(),"[12.703051596129967, 11.904363685184055, 11.568041007937365, 6.421824242318476, 14.453435901202987]"
solubility_only3,1,5,300,MSELoss(),"[13.781714028870033, 12.755616756442928, 12.348152044165225, 7.678814476873388, 15.347694275442478]"
solubility_only3,1,5,300,MSELoss(),"[18.040383122930464, 17.634029229482014, 17.00085674897405, 9.78238843085285, 20.678240156595685]"
solubility_only3,1,5,300,MSELoss(),"[13.20562719888245, 12.295941503424393, 12.100626632457471, 6.971465509724365, 14.80524632276687]"
solubility_only3,1,5,300,MSELoss(),"[16.628445131415564, 15.669575722826387, 15.465882454209655, 9.398400048312377, 18.53586328557107]"
solubility_only3,1,5,300,MSELoss(),"[13.53035136848096, 12.134137056956746, 12.272792139126144, 7.6608264448015495, 14.90418020602876]"
solubility_only3,1,5,300,MSELoss(),"[12.83845780732616, 11.407990954772771, 11.625266140653887, 7.544593621752708, 13.908593641973175]"
solubility_only3,1,5,300,MSELoss(),"[11.941896471440398, 10.88218066195066, 10.563804881263325, 7.904308951595028, 12.902789468680863]"
solubility_only3,1,5,300,MSELoss(),"[13.218208686879139, 11.632954653708326, 11.933837752305825, 8.00723134291257, 14.394336477634127]"
