dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,300,5,200,MSELoss(),"[3.0809682239235023, 2.824616086435508, 2.8671282364959803, 2.6342989162212755, 3.0744418044896307]"
solubility_only3,300,5,200,MSELoss(),"[2.358277965148335, 2.2230902353198814, 2.194017873817231, 2.010712017304665, 2.4136206985673376]"
solubility_only3,300,5,200,MSELoss(),"[1.3588704959736946, 1.2816473190663684, 1.3371055051557164, 1.177387860666708, 1.373320716853568]"
solubility_only3,300,5,200,MSELoss(),"[1.3220648203780858, 1.2816114517932733, 1.3931452447742512, 1.1685851199693413, 1.2830476017247971]"
solubility_only3,300,5,200,MSELoss(),"[1.1947155400440648, 1.0547290643508556, 1.1298445656547915, 1.0127251005742655, 1.0109416460136018]"
solubility_only3,300,5,200,MSELoss(),"[1.383754298167264, 1.030727631813705, 1.1301421684912136, 1.0620257009073082, 0.9982926830623933]"
solubility_only3,300,5,200,MSELoss(),"[1.2421519801096952, 0.9771079517727083, 1.0583192828574097, 0.9805956489332848, 0.9770447454740191]"
solubility_only3,300,5,200,MSELoss(),"[1.1784263267799338, 0.8843317786332349, 0.9412878966833559, 0.9333782684551971, 0.8890710265105871]"
solubility_only3,300,5,200,MSELoss(),"[1.0006367352854209, 0.6830104421877223, 0.7475352583110638, 0.7275876179295097, 0.672262696563078]"
solubility_only3,300,5,200,MSELoss(),"[0.9745865432661097, 0.7294576576506474, 0.8157626191661924, 0.6030617954382248, 0.6478385078547417]"
solubility_only3,300,5,200,MSELoss(),"[1.2896788960230507, 1.0877047491534977, 1.040212389143204, 0.9912850168800246, 1.0711190881007222]"
solubility_only3,300,5,200,MSELoss(),"[1.21014654412484, 0.787053871914685, 0.7973458860567774, 0.7826067816485175, 0.8186570125747012]"
solubility_only3,300,5,200,MSELoss(),"[1.0022595253055857, 0.7440387636813238, 0.9176339164130309, 0.7327423443085915, 0.7021454326388642]"
solubility_only3,300,5,200,MSELoss(),"[0.8901966422813211, 0.5995845631842052, 0.604064511520047, 0.5945005074915183, 0.6660262158328183]"
solubility_only3,300,5,200,MSELoss(),"[0.6160651713389189, 0.4051891754619357, 0.46551797223077557, 0.41862289784778295, 0.40441299638221667]"
solubility_only3,300,5,200,MSELoss(),"[0.6195436889092625, 0.430433126763315, 0.5139934819872296, 0.4061662242978421, 0.4388352526000907]"
