dataset,epochs,num-folds,SEED,criterion,test_losses
freesolv,1,5,100,MSELoss(),"[47.4304510887633, 42.42568715413412, 52.033949831698806, 28.853106166294644, 14.849625912704909]"
freesolv,1,5,100,MSELoss(),"[35.50514705006669, 66.11068725585938, 30.372512973084742, 25.89938632740694, 34.13238598051525]"
freesolv,1,5,100,MSELoss(),"[23.550422482374238, 47.8234130859375, 22.891070151815608, 22.083597833970014, 24.685938517252605]"
freesolv,1,5,100,MSELoss(),"[29.59009012361852, 50.11744995117188, 25.03577205113002, 24.339078566607306, 22.8065432593936]"
freesolv,1,5,100,MSELoss(),"[18.907648226109945, 38.236959838867186, 19.860839065240356, 20.61467249253217, 19.011960165841238]"
freesolv,1,5,100,MSELoss(),"[26.98936797351372, 51.8998779296875, 24.85158165133729, 23.22199374928194, 26.385601951962425]"
freesolv,1,5,100,MSELoss(),"[29.092135917849657, 55.025634765625, 26.4859693877551, 23.175638984231387, 27.632149832589285]"
freesolv,1,5,100,MSELoss(),"[26.193163615901295, 50.913690185546876, 25.765947302993464, 21.8987595502068, 26.5640385945638]"
freesolv,1,5,100,MSELoss(),"[25.825703690691693, 50.686151123046876, 24.38996108697385, 22.12580211863798, 24.243150620233443]"
freesolv,1,5,100,MSELoss(),"[28.010087176067074, 52.90947265625, 26.543393349160954, 23.16289520263672, 27.198661077590216]"
freesolv,1,5,100,MSELoss(),"[36.35290266827839, 65.6115478515625, 30.330894625916773, 25.412789468204274, 33.7834723336356]"
freesolv,1,5,100,MSELoss(),"[36.945718904820886, 64.0729248046875, 31.143897309595225, 26.981024887982535, 32.69287400018601]"
freesolv,1,5,100,MSELoss(),"[32.74977744497904, 56.69346923828125, 27.562104672801738, 24.094743526683136, 29.986607142857142]"
freesolv,1,5,100,MSELoss(),"[30.31118699980945, 50.49833984375, 27.495500837053573, 23.954635709874772, 28.244442894345237]"
freesolv,1,5,100,MSELoss(),"[26.564783608041157, 37.486639404296874, 25.763934154899754, 22.469836515538834, 25.16154552641369]"
freesolv,1,5,100,MSELoss(),"[27.576161454363568, 43.19886779785156, 27.251738645592514, 23.847954334932215, 26.63785661969866]"
freesolv,1,5,100,MSELoss(),"[47.4304510887633, 42.42568715413412, 52.03395048100898, 28.853106515066965, 14.84962564810163]"
freesolv,1,5,100,MSELoss(),"[35.50514705006669, 66.11068725585938, 30.372512973084742, 25.89938632740694, 34.13238598051525]"
freesolv,1,5,100,MSELoss(),"[23.550422482374238, 47.8234130859375, 22.891070151815608, 22.083597833970014, 24.685938517252605]"
freesolv,1,5,100,MSELoss(),"[29.59009012361852, 50.11744995117188, 25.03577205113002, 24.339078566607306, 22.8065432593936]"
freesolv,1,5,100,MSELoss(),"[18.907648226109945, 38.23695678710938, 19.860838753836497, 20.61467249253217, 19.011960165841238]"
freesolv,1,5,100,MSELoss(),"[26.98936797351372, 51.8998779296875, 24.85158165133729, 23.22199374928194, 26.385601951962425]"
freesolv,1,5,100,MSELoss(),"[29.092135917849657, 55.025634765625, 26.4859693877551, 23.17563808665556, 27.632149832589285]"
freesolv,1,5,100,MSELoss(),"[26.193163615901295, 50.913690185546876, 25.765947302993464, 21.8987595502068, 26.5640385945638]"
freesolv,1,5,100,MSELoss(),"[25.825703690691693, 50.686151123046876, 24.38996108697385, 22.12580211863798, 24.243150620233443]"
freesolv,1,5,100,MSELoss(),"[28.010087176067074, 52.90947265625, 26.543393349160954, 23.16289520263672, 27.198661077590216]"
freesolv,1,5,100,MSELoss(),"[36.353162812023626, 65.61312866210938, 30.331199334592235, 25.412508078182444, 33.783333914620535]"
freesolv,1,5,100,MSELoss(),"[36.9454658322218, 64.07232055664062, 31.143914047552613, 26.981122454474953, 32.69231705438523]"
freesolv,1,5,100,MSELoss(),"[32.74953181569169, 56.69287109375, 27.562132854850926, 24.094777814079734, 29.98685782296317]"
freesolv,1,5,100,MSELoss(),"[30.311295672160824, 50.49802856445312, 27.495574484066086, 23.95498343075023, 28.244256155831472]"
freesolv,1,5,100,MSELoss(),"[26.564741925495426, 37.48659057617188, 25.7637448992048, 22.46988624123966, 25.161290123349143]"
freesolv,1,5,100,MSELoss(),"[27.576137635766006, 43.19895629882812, 27.25185573344328, 23.84786305147059, 26.638010660807293]"
